M/Msun,R/Rsun,T,Rho,P,L/Lsun,X,Y(He4),He3,C12,N14,O16
0.0614324,0.09187,1.33E+07,9.34E+01,1.47E+17,0.37884,0.53713,0.4479,3.93E-05,5.74E-06,3.71E-03,6.33E-03
0.0625161,0.09252,1.33E+07,9.29E+01,1.46E+17,0.38397,0.53877,0.44626,3.99E-05,5.71E-06,3.71E-03,6.33E-03
0.0637615,0.09325,1.32E+07,9.24E+01,1.45E+17,0.38981,0.54063,0.4444,4.06E-05,5.69E-06,3.71E-03,6.33E-03
0.0651855,0.09408,1.32E+07,9.17E+01,1.44E+17,0.39643,0.54272,0.44231,4.14E-05,5.66E-06,3.71E-03,6.33E-03
0.0661385,0.09463,1.32E+07,9.13E+01,1.43E+17,0.40082,0.54411,0.44093,4.20E-05,5.64E-06,3.71E-03,6.33E-03
0.0674327,0.09537,1.32E+07,9.08E+01,1.42E+17,0.40673,0.54597,0.43907,4.27E-05,5.61E-06,3.71E-03,6.33E-03
0.0680798,0.09573,1.32E+07,9.05E+01,1.42E+17,0.40966,0.54689,0.43815,4.31E-05,5.60E-06,3.71E-03,6.33E-03
0.0690614,0.09629,1.31E+07,9.01E+01,1.41E+17,0.41409,0.54827,0.43677,4.37E-05,5.58E-06,3.71E-03,6.33E-03
0.0698886,0.09675,1.31E+07,8.97E+01,1.40E+17,0.41779,0.54943,0.43561,4.41E-05,5.56E-06,3.71E-03,6.33E-03
0.0708813,0.0973,1.31E+07,8.93E+01,1.40E+17,0.4222,0.5508,0.43424,4.47E-05,5.55E-06,3.71E-03,6.33E-03
0.0716352,0.09772,1.31E+07,8.90E+01,1.39E+17,0.42554,0.55184,0.4332,4.52E-05,5.53E-06,3.71E-03,6.33E-03
0.072566,0.09823,1.31E+07,8.86E+01,1.38E+17,0.42962,0.55311,0.43194,4.57E-05,5.51E-06,3.71E-03,6.33E-03
0.0739198,0.09897,1.30E+07,8.81E+01,1.38E+17,0.43552,0.55493,0.43012,4.66E-05,5.49E-06,3.71E-03,6.33E-03
0.0747855,0.09944,1.30E+07,8.78E+01,1.37E+17,0.43925,0.55608,0.42896,4.71E-05,5.47E-06,3.71E-03,6.33E-03
0.0756512,0.09991,1.30E+07,8.74E+01,1.36E+17,0.44297,0.55722,0.42782,4.76E-05,5.45E-06,3.71E-03,6.33E-03
0.0770443,0.10066,1.30E+07,8.69E+01,1.35E+17,0.44889,0.55904,0.42601,4.85E-05,5.43E-06,3.71E-03,6.33E-03
0.0779301,0.10113,1.29E+07,8.65E+01,1.35E+17,0.45263,0.56019,0.42486,4.90E-05,5.41E-06,3.70E-03,6.32E-03
0.0791702,0.10178,1.29E+07,8.61E+01,1.34E+17,0.45782,0.56177,0.42328,4.98E-05,5.39E-06,3.70E-03,6.32E-03
0.0800231,0.10223,1.29E+07,8.57E+01,1.33E+17,0.46136,0.56285,0.4222,5.04E-05,5.37E-06,3.70E-03,6.32E-03
0.0815187,0.10301,1.29E+07,8.52E+01,1.32E+17,0.46752,0.56473,0.42033,5.13E-05,5.34E-06,3.70E-03,6.32E-03
0.0829818,0.10377,1.28E+07,8.46E+01,1.32E+17,0.47348,0.56653,0.41853,5.23E-05,5.32E-06,3.70E-03,6.32E-03
0.0838631,0.10422,1.28E+07,8.43E+01,1.31E+17,0.47704,0.56761,0.41745,5.28E-05,5.30E-06,3.70E-03,6.32E-03
0.0848372,0.10472,1.28E+07,8.40E+01,1.30E+17,0.48095,0.56879,0.41627,5.35E-05,5.28E-06,3.70E-03,6.32E-03
0.0861534,0.10539,1.28E+07,8.35E+01,1.30E+17,0.48618,0.57036,0.4147,5.43E-05,5.26E-06,3.70E-03,6.32E-03
0.0871028,0.10587,1.28E+07,8.32E+01,1.29E+17,0.48993,0.57149,0.41357,5.50E-05,5.24E-06,3.70E-03,6.32E-03
0.0880523,0.10635,1.27E+07,8.28E+01,1.28E+17,0.49365,0.5726,0.41246,5.56E-05,5.23E-06,3.70E-03,6.32E-03
0.0895979,0.10712,1.27E+07,8.23E+01,1.27E+17,0.49965,0.5744,0.41066,5.67E-05,5.20E-06,3.70E-03,6.32E-03
0.0903752,0.1075,1.27E+07,8.20E+01,1.27E+17,0.50264,0.57529,0.40977,5.72E-05,5.19E-06,3.70E-03,6.32E-03
0.0921308,0.10837,1.27E+07,8.14E+01,1.26E+17,0.50933,0.57729,0.40778,5.84E-05,5.16E-06,3.70E-03,6.32E-03
0.0933104,0.10895,1.26E+07,8.10E+01,1.25E+17,0.51378,0.57861,0.40646,5.92E-05,5.14E-06,3.70E-03,6.32E-03
0.0948846,0.10971,1.26E+07,8.05E+01,1.24E+17,0.51966,0.58036,0.40471,6.03E-05,5.11E-06,3.70E-03,6.31E-03
0.0966668,0.11057,1.26E+07,7.99E+01,1.23E+17,0.52623,0.5823,0.40277,6.16E-05,5.08E-06,3.70E-03,6.31E-03
0.0983666,0.11139,1.25E+07,7.93E+01,1.22E+17,0.53242,0.58413,0.40094,6.29E-05,5.05E-06,3.70E-03,6.31E-03
0.0993901,0.11187,1.25E+07,7.90E+01,1.22E+17,0.53611,0.58522,0.39985,6.36E-05,5.03E-06,3.70E-03,6.31E-03
0.1004871,0.11239,1.25E+07,7.87E+01,1.21E+17,0.54004,0.58638,0.3987,6.44E-05,5.01E-06,3.70E-03,6.31E-03
0.102127,0.11316,1.25E+07,7.82E+01,1.20E+17,0.54584,0.58808,0.397,6.56E-05,4.99E-06,3.70E-03,6.31E-03
0.103453,0.11379,1.24E+07,7.77E+01,1.19E+17,0.55049,0.58945,0.39563,6.66E-05,4.97E-06,3.69E-03,6.31E-03
0.104337,0.1142,1.24E+07,7.75E+01,1.19E+17,0.55356,0.59035,0.39473,6.73E-05,4.95E-06,3.69E-03,6.31E-03
0.1054478,0.11471,1.24E+07,7.71E+01,1.18E+17,0.55739,0.59147,0.39361,6.82E-05,4.93E-06,3.69E-03,6.31E-03
0.106791,0.11533,1.24E+07,7.67E+01,1.18E+17,0.56199,0.59281,0.39227,6.92E-05,4.91E-06,3.69E-03,6.31E-03
0.1076865,0.11574,1.24E+07,7.64E+01,1.17E+17,0.56502,0.59369,0.39139,6.99E-05,4.90E-06,3.69E-03,6.31E-03
0.1094991,0.11657,1.23E+07,7.59E+01,1.16E+17,0.57111,0.59547,0.38962,7.13E-05,4.87E-06,3.69E-03,6.30E-03
0.1111041,0.1173,1.23E+07,7.54E+01,1.15E+17,0.57643,0.59702,0.38807,7.26E-05,4.84E-06,3.69E-03,6.30E-03
0.1122505,0.11782,1.23E+07,7.51E+01,1.15E+17,0.5802,0.59811,0.38698,7.36E-05,4.82E-06,3.69E-03,6.30E-03
0.1140115,0.11861,1.23E+07,7.46E+01,1.14E+17,0.58592,0.59977,0.38532,7.50E-05,4.80E-06,3.69E-03,6.30E-03
0.1160074,0.1195,1.22E+07,7.40E+01,1.13E+17,0.59231,0.60162,0.38347,7.67E-05,4.77E-06,3.69E-03,6.30E-03
0.1180513,0.1204,1.22E+07,7.34E+01,1.12E+17,0.59877,0.60349,0.38161,7.84E-05,4.73E-06,3.69E-03,6.30E-03
0.1198548,0.1212,1.22E+07,7.29E+01,1.11E+17,0.60438,0.60511,0.37999,7.99E-05,4.71E-06,3.69E-03,6.30E-03
0.121086,0.12173,1.21E+07,7.26E+01,1.10E+17,0.60817,0.6062,0.3789,8.10E-05,4.69E-06,3.69E-03,6.30E-03
0.1225635,0.12238,1.21E+07,7.22E+01,1.09E+17,0.61267,0.60749,0.3776,8.23E-05,4.66E-06,3.69E-03,6.30E-03
0.1244251,0.12318,1.21E+07,7.17E+01,1.09E+17,0.61828,0.60911,0.37599,8.39E-05,4.64E-06,3.69E-03,6.29E-03
0.125938,0.12383,1.21E+07,7.13E+01,1.08E+17,0.62278,0.6104,0.3747,8.53E-05,4.62E-06,3.69E-03,6.29E-03
0.1270727,0.12432,1.20E+07,7.10E+01,1.07E+17,0.62612,0.61136,0.37374,8.63E-05,4.60E-06,3.69E-03,6.29E-03
0.1286038,0.12497,1.20E+07,7.06E+01,1.07E+17,0.63058,0.61264,0.37246,8.77E-05,4.58E-06,3.69E-03,6.29E-03
0.1306693,0.12585,1.20E+07,7.01E+01,1.06E+17,0.63653,0.61434,0.37076,8.96E-05,4.56E-06,3.69E-03,6.29E-03
0.1327534,0.12673,1.19E+07,6.95E+01,1.05E+17,0.64244,0.61603,0.36907,9.16E-05,4.55E-06,3.68E-03,6.29E-03
0.1343395,0.1274,1.19E+07,6.91E+01,1.04E+17,0.64688,0.6173,0.3678,9.31E-05,4.54E-06,3.68E-03,6.29E-03
0.135397,0.12784,1.19E+07,6.89E+01,1.03E+17,0.6498,0.61814,0.36697,9.41E-05,4.55E-06,3.68E-03,6.29E-03
0.1368667,0.12845,1.19E+07,6.85E+01,1.03E+17,0.65384,0.61929,0.36582,9.56E-05,4.56E-06,3.68E-03,6.29E-03
0.1380846,0.12896,1.19E+07,6.82E+01,1.02E+17,0.65715,0.62023,0.36487,9.68E-05,4.59E-06,3.68E-03,6.29E-03
0.1397085,0.12963,1.18E+07,6.78E+01,1.01E+17,0.66151,0.62148,0.36363,9.84E-05,4.64E-06,3.68E-03,6.28E-03
0.140936,0.13013,1.18E+07,6.75E+01,1.01E+17,0.66478,0.62241,0.3627,9.97E-05,4.71E-06,3.68E-03,6.28E-03
0.1424598,0.13076,1.18E+07,6.71E+01,1.00E+17,0.6688,0.62355,0.36155,1.01E-04,4.82E-06,3.68E-03,6.28E-03
0.1437066,0.13127,1.18E+07,6.68E+01,9.96E+16,0.67205,0.62448,0.36063,1.02E-04,4.96E-06,3.68E-03,6.28E-03
0.1449533,0.13177,1.17E+07,6.65E+01,9.91E+16,0.67527,0.6254,0.35971,1.04E-04,5.13E-06,3.68E-03,6.28E-03
0.1467965,0.13252,1.17E+07,6.61E+01,9.83E+16,0.67998,0.62674,0.35837,1.06E-04,5.47E-06,3.68E-03,6.28E-03
0.1480726,0.13304,1.17E+07,6.58E+01,9.78E+16,0.6832,0.62765,0.35746,1.07E-04,5.80E-06,3.68E-03,6.28E-03
0.1496355,0.13367,1.17E+07,6.54E+01,9.71E+16,0.68711,0.62876,0.35635,1.09E-04,6.31E-06,3.68E-03,6.28E-03
0.1507962,0.13413,1.16E+07,6.52E+01,9.66E+16,0.68998,0.62958,0.35553,1.10E-04,6.79E-06,3.67E-03,6.28E-03
0.1528274,0.13494,1.16E+07,6.47E+01,9.58E+16,0.69494,0.63099,0.35412,1.12E-04,7.85E-06,3.67E-03,6.28E-03
0.1542816,0.13552,1.16E+07,6.44E+01,9.52E+16,0.69845,0.63199,0.35313,1.14E-04,8.86E-06,3.67E-03,6.28E-03
0.1563595,0.13634,1.16E+07,6.39E+01,9.43E+16,0.70341,0.63339,0.35172,1.16E-04,1.07E-05,3.67E-03,6.27E-03
0.1581405,0.13705,1.15E+07,6.35E+01,9.36E+16,0.70759,0.63458,0.35054,1.18E-04,1.27E-05,3.66E-03,6.27E-03
0.1602483,0.13787,1.15E+07,6.30E+01,9.28E+16,0.71247,0.63596,0.34915,1.21E-04,1.58E-05,3.66E-03,6.27E-03
0.1616141,0.13841,1.15E+07,6.27E+01,9.22E+16,0.71559,0.63685,0.34827,1.22E-04,1.82E-05,3.65E-03,6.27E-03
0.1637386,0.13924,1.15E+07,6.23E+01,9.14E+16,0.72039,0.63821,0.34691,1.25E-04,2.28E-05,3.65E-03,6.27E-03
0.1660643,0.14014,1.14E+07,6.18E+01,9.05E+16,0.72555,0.63967,0.34545,1.28E-04,2.90E-05,3.64E-03,6.27E-03
0.1673047,0.14062,1.14E+07,6.15E+01,9.00E+16,0.72827,0.64045,0.34468,1.29E-04,3.30E-05,3.63E-03,6.27E-03
0.1696495,0.14152,1.14E+07,6.10E+01,8.91E+16,0.73334,0.64188,0.34324,1.32E-04,4.18E-05,3.62E-03,6.27E-03
0.1713899,0.14219,1.13E+07,6.07E+01,8.85E+16,0.73705,0.64294,0.34219,1.35E-04,4.96E-05,3.60E-03,6.27E-03
0.1737633,0.14309,1.13E+07,6.02E+01,8.76E+16,0.74203,0.64435,0.34078,1.38E-04,6.21E-05,3.59E-03,6.26E-03
0.1753749,0.14371,1.13E+07,5.99E+01,8.70E+16,0.74536,0.64529,0.33984,1.40E-04,7.19E-05,3.57E-03,6.26E-03
0.176503,0.14414,1.13E+07,5.96E+01,8.66E+16,0.74767,0.64595,0.33918,1.41E-04,7.95E-05,3.56E-03,6.26E-03
0.1789204,0.14505,1.12E+07,5.92E+01,8.57E+16,0.75256,0.64734,0.3378,1.45E-04,9.75E-05,3.53E-03,6.26E-03
0.1805565,0.14567,1.12E+07,5.88E+01,8.51E+16,0.75582,0.64826,0.33688,1.47E-04,1.11E-04,3.51E-03,6.26E-03
0.1818654,0.14616,1.12E+07,5.86E+01,8.46E+16,0.75839,0.64899,0.33615,1.49E-04,1.23E-04,3.49E-03,6.26E-03
0.1835016,0.14677,1.12E+07,5.82E+01,8.41E+16,0.76158,0.6499,0.33524,1.51E-04,1.40E-04,3.47E-03,6.26E-03
0.1851472,0.14739,1.11E+07,5.79E+01,8.35E+16,0.76475,0.6508,0.33435,1.53E-04,1.57E-04,3.44E-03,6.26E-03
0.1864687,0.14788,1.11E+07,5.77E+01,8.30E+16,0.76726,0.65151,0.33364,1.55E-04,1.73E-04,3.42E-03,6.26E-03
0.1881207,0.14849,1.11E+07,5.74E+01,8.24E+16,0.77037,0.6524,0.33275,1.58E-04,1.93E-04,3.39E-03,6.26E-03
0.1894422,0.14898,1.11E+07,5.71E+01,8.20E+16,0.77283,0.6531,0.33206,1.60E-04,2.10E-04,3.36E-03,6.26E-03
0.1910948,0.14959,1.11E+07,5.68E+01,8.14E+16,0.77588,0.65397,0.33119,1.62E-04,2.33E-04,3.32E-03,6.25E-03
0.1937044,0.15056,1.10E+07,5.63E+01,8.05E+16,0.78061,0.65531,0.32985,1.66E-04,2.72E-04,3.27E-03,6.25E-03
0.1949988,0.15103,1.10E+07,5.61E+01,8.01E+16,0.78292,0.65597,0.3292,1.68E-04,2.93E-04,3.24E-03,6.25E-03
0.1966168,0.15163,1.10E+07,5.58E+01,7.96E+16,0.78579,0.65679,0.32839,1.70E-04,3.20E-04,3.19E-03,6.25E-03
0.1982141,0.15221,1.10E+07,5.55E+01,7.90E+16,0.78858,0.65758,0.3276,1.73E-04,3.48E-04,3.15E-03,6.25E-03
0.2004463,0.15302,1.09E+07,5.51E+01,7.83E+16,0.79242,0.65868,0.32651,1.77E-04,3.88E-04,3.09E-03,6.25E-03
0.2020684,0.15361,1.09E+07,5.48E+01,7.78E+16,0.79518,0.65947,0.32572,1.79E-04,4.19E-04,3.05E-03,6.25E-03
0.2043394,0.15444,1.09E+07,5.44E+01,7.70E+16,0.79898,0.66056,0.32464,1.83E-04,4.64E-04,2.98E-03,6.25E-03
0.205748,0.15495,1.08E+07,5.41E+01,7.66E+16,0.80131,0.66122,0.32398,1.85E-04,4.93E-04,2.93E-03,6.25E-03
0.2076475,0.15563,1.08E+07,5.38E+01,7.60E+16,0.8044,0.66211,0.3231,1.89E-04,5.33E-04,2.88E-03,6.25E-03
0.2087844,0.15604,1.08E+07,5.36E+01,7.56E+16,0.80624,0.66263,0.32258,1.90E-04,5.57E-04,2.84E-03,6.24E-03
0.2106769,0.15672,1.08E+07,5.32E+01,7.50E+16,0.80926,0.6635,0.32172,1.94E-04,5.99E-04,2.78E-03,6.24E-03
0.2118125,0.15713,1.08E+07,5.30E+01,7.47E+16,0.81105,0.66401,0.32121,1.96E-04,6.24E-04,2.74E-03,6.24E-03
0.213705,0.15781,1.07E+07,5.27E+01,7.41E+16,0.814,0.66486,0.32037,1.99E-04,6.67E-04,2.68E-03,6.24E-03
0.215592,0.15848,1.07E+07,5.24E+01,7.35E+16,0.8169,0.66569,0.31955,2.03E-04,7.10E-04,2.61E-03,6.24E-03
0.2171006,0.15902,1.07E+07,5.21E+01,7.30E+16,0.81919,0.66635,0.3189,2.05E-04,7.45E-04,2.56E-03,6.24E-03
0.218819,0.15963,1.07E+07,5.19E+01,7.25E+16,0.82176,0.66709,0.31816,2.09E-04,7.85E-04,2.50E-03,6.24E-03
0.2216831,0.16065,1.06E+07,5.14E+01,7.17E+16,0.82598,0.66831,0.31695,2.14E-04,8.53E-04,2.40E-03,6.24E-03
0.2234015,0.16126,1.06E+07,5.11E+01,7.11E+16,0.82847,0.66903,0.31624,2.17E-04,8.93E-04,2.34E-03,6.24E-03
0.2262656,0.16227,1.06E+07,5.06E+01,7.03E+16,0.83255,0.67021,0.31508,2.23E-04,9.61E-04,2.24E-03,6.24E-03
0.2285969,0.16309,1.05E+07,5.02E+01,6.96E+16,0.8358,0.67115,0.31414,2.27E-04,1.02E-03,2.16E-03,6.24E-03
0.2301511,0.16363,1.05E+07,5.00E+01,6.92E+16,0.83794,0.67177,0.31353,2.31E-04,1.05E-03,2.11E-03,6.23E-03
0.2324825,0.16445,1.05E+07,4.96E+01,6.85E+16,0.8411,0.67268,0.31262,2.35E-04,1.11E-03,2.03E-03,6.23E-03
0.2354553,0.16549,1.05E+07,4.91E+01,6.77E+16,0.84505,0.67383,0.31148,2.42E-04,1.18E-03,1.94E-03,6.23E-03
0.2366445,0.1659,1.04E+07,4.89E+01,6.73E+16,0.8466,0.67428,0.31104,2.44E-04,1.20E-03,1.90E-03,6.23E-03
0.2396174,0.16694,1.04E+07,4.85E+01,6.65E+16,0.85042,0.67539,0.30993,2.51E-04,1.27E-03,1.81E-03,6.23E-03
0.2419957,0.16776,1.04E+07,4.81E+01,6.59E+16,0.85342,0.67627,0.30906,2.56E-04,1.32E-03,1.74E-03,6.23E-03
0.2436201,0.16833,1.04E+07,4.79E+01,6.54E+16,0.85543,0.67686,0.30848,2.60E-04,1.35E-03,1.69E-03,6.23E-03
0.2464782,0.16932,1.03E+07,4.74E+01,6.46E+16,0.85892,0.67788,0.30747,2.66E-04,1.41E-03,1.61E-03,6.23E-03
0.2489456,0.17017,1.03E+07,4.71E+01,6.40E+16,0.86187,0.67874,0.30661,2.72E-04,1.46E-03,1.55E-03,6.23E-03
0.2501793,0.17059,1.03E+07,4.69E+01,6.37E+16,0.86332,0.67917,0.30619,2.75E-04,1.49E-03,1.51E-03,6.23E-03
0.2526467,0.17144,1.02E+07,4.65E+01,6.30E+16,0.86618,0.68001,0.30535,2.81E-04,1.54E-03,1.45E-03,6.22E-03
0.2551141,0.17229,1.02E+07,4.61E+01,6.24E+16,0.86899,0.68083,0.30453,2.87E-04,1.58E-03,1.40E-03,6.22E-03
0.2563875,0.17272,1.02E+07,4.59E+01,6.20E+16,0.87042,0.68125,0.30411,2.90E-04,1.61E-03,1.37E-03,6.22E-03
0.2589341,0.1736,1.02E+07,4.56E+01,6.14E+16,0.87324,0.68208,0.30328,2.96E-04,1.65E-03,1.31E-03,6.22E-03
0.2614808,0.17447,1.01E+07,4.52E+01,6.07E+16,0.87599,0.6829,0.30247,3.03E-04,1.69E-03,1.26E-03,6.22E-03
0.2627541,0.1749,1.01E+07,4.50E+01,6.04E+16,0.87735,0.6833,0.30207,3.06E-04,1.71E-03,1.24E-03,6.22E-03
0.2653008,0.17577,1.01E+07,4.46E+01,5.98E+16,0.88003,0.6841,0.30128,3.13E-04,1.76E-03,1.19E-03,6.22E-03
0.2666069,0.17621,1.01E+07,4.45E+01,5.94E+16,0.88139,0.6845,0.30088,3.17E-04,1.78E-03,1.17E-03,6.22E-03
0.2692192,0.1771,1.00E+07,4.41E+01,5.88E+16,0.88405,0.68529,0.30008,3.24E-04,1.81E-03,1.13E-03,6.22E-03
0.2705253,0.17754,1.00E+07,4.39E+01,5.85E+16,0.88536,0.68568,0.29969,3.27E-04,1.83E-03,1.11E-03,6.22E-03
0.2731376,0.17843,1.00E+07,4.35E+01,5.79E+16,0.88795,0.68645,0.29892,3.35E-04,1.87E-03,1.07E-03,6.22E-03
0.2757499,0.17931,9.96E+06,4.32E+01,5.72E+16,0.89048,0.68721,0.29817,3.42E-04,1.90E-03,1.04E-03,6.21E-03
0.2792836,0.18051,9.92E+06,4.27E+01,5.64E+16,0.89382,0.68821,0.29716,3.53E-04,1.95E-03,9.98E-04,6.21E-03
0.2828173,0.1817,9.88E+06,4.22E+01,5.56E+16,0.89707,0.68919,0.29618,3.64E-04,1.99E-03,9.61E-04,6.21E-03
0.2864192,0.18291,9.84E+06,4.17E+01,5.47E+16,0.90029,0.69016,0.29521,3.75E-04,2.03E-03,9.28E-04,6.21E-03
0.2900211,0.18412,9.80E+06,4.12E+01,5.39E+16,0.90343,0.69111,0.29426,3.87E-04,2.06E-03,8.99E-04,6.21E-03
0.2918569,0.18474,9.78E+06,4.10E+01,5.35E+16,0.90499,0.69159,0.29378,3.93E-04,2.08E-03,8.86E-04,6.21E-03
0.2955286,0.18597,9.74E+06,4.05E+01,5.27E+16,0.90804,0.69252,0.29285,4.05E-04,2.11E-03,8.61E-04,6.21E-03
0.2973823,0.18659,9.72E+06,4.03E+01,5.23E+16,0.90955,0.69298,0.29238,4.11E-04,2.13E-03,8.50E-04,6.21E-03
0.3011075,0.18784,9.67E+06,3.98E+01,5.15E+16,0.91252,0.69389,0.29147,4.24E-04,2.16E-03,8.31E-04,6.20E-03
0.302979,0.18846,9.65E+06,3.96E+01,5.11E+16,0.91398,0.69433,0.29102,4.31E-04,2.17E-03,8.22E-04,6.20E-03
0.3067587,0.18972,9.61E+06,3.91E+01,5.02E+16,0.91685,0.69522,0.29012,4.45E-04,2.20E-03,8.06E-04,6.20E-03
0.3105749,0.191,9.57E+06,3.86E+01,4.94E+16,0.91967,0.69609,0.28924,4.60E-04,2.22E-03,7.92E-04,6.20E-03
0.312483,0.19163,9.55E+06,3.84E+01,4.90E+16,0.92105,0.69652,0.28881,4.67E-04,2.24E-03,7.86E-04,6.20E-03
0.3163741,0.19293,9.50E+06,3.79E+01,4.82E+16,0.92379,0.69737,0.28795,4.83E-04,2.26E-03,7.75E-04,6.20E-03
0.3183197,0.19358,9.48E+06,3.77E+01,4.78E+16,0.92513,0.69779,0.28752,4.91E-04,2.27E-03,7.70E-04,6.20E-03
0.3222493,0.19488,9.44E+06,3.72E+01,4.71E+16,0.92778,0.69862,0.28669,5.07E-04,2.29E-03,7.61E-04,6.20E-03
0.3252253,0.19587,9.41E+06,3.68E+01,4.65E+16,0.92973,0.69923,0.28606,5.20E-04,2.30E-03,7.55E-04,6.19E-03
0.3282013,0.19686,9.38E+06,3.65E+01,4.59E+16,0.93163,0.69983,0.28545,5.33E-04,2.31E-03,7.50E-04,6.19E-03
0.3322481,0.19821,9.33E+06,3.60E+01,4.51E+16,0.93414,0.70063,0.28464,5.52E-04,2.33E-03,7.44E-04,6.19E-03
0.3363352,0.19956,9.29E+06,3.55E+01,4.43E+16,0.93659,0.70141,0.28385,5.71E-04,2.34E-03,7.39E-04,6.19E-03
0.3404223,0.20092,9.25E+06,3.50E+01,4.35E+16,0.93897,0.70217,0.28307,5.91E-04,2.35E-03,7.35E-04,6.19E-03
0.3445497,0.20229,9.20E+06,3.46E+01,4.28E+16,0.94129,0.70292,0.28231,6.12E-04,2.36E-03,7.31E-04,6.19E-03
0.3487588,0.20369,9.16E+06,3.41E+01,4.20E+16,0.94358,0.70366,0.28155,6.34E-04,2.37E-03,7.28E-04,6.19E-03
0.3530084,0.2051,9.11E+06,3.36E+01,4.12E+16,0.94581,0.70439,0.28081,6.57E-04,2.38E-03,7.25E-04,6.18E-03
0.3572581,0.20651,9.07E+06,3.32E+01,4.05E+16,0.94796,0.70509,0.28008,6.81E-04,2.39E-03,7.23E-04,6.18E-03
0.3615483,0.20793,9.03E+06,3.27E+01,3.97E+16,0.95006,0.70578,0.27937,7.06E-04,2.40E-03,7.21E-04,6.18E-03
0.3647409,0.209,8.99E+06,3.23E+01,3.92E+16,0.95157,0.70628,0.27885,7.25E-04,2.40E-03,7.20E-04,6.18E-03
0.3679336,0.21006,8.96E+06,3.20E+01,3.86E+16,0.95305,0.70677,0.27835,7.45E-04,2.41E-03,7.19E-04,6.18E-03
0.3731744,0.2118,8.91E+06,3.14E+01,3.78E+16,0.95538,0.70756,0.27753,7.79E-04,2.42E-03,7.17E-04,6.18E-03
0.3784153,0.21355,8.85E+06,3.09E+01,3.69E+16,0.95762,0.70831,0.27675,8.14E-04,2.42E-03,7.16E-04,6.18E-03
0.3830994,0.21511,8.81E+06,3.04E+01,3.61E+16,0.95954,0.70896,0.27607,8.47E-04,2.43E-03,7.15E-04,6.17E-03
0.3876688,0.21663,8.76E+06,2.99E+01,3.54E+16,0.96134,0.70958,0.27542,8.81E-04,2.43E-03,7.14E-04,6.17E-03
0.3922382,0.21816,8.71E+06,2.95E+01,3.47E+16,0.96308,0.71017,0.2748,9.16E-04,2.43E-03,7.14E-04,6.17E-03
0.3965818,0.21962,8.67E+06,2.90E+01,3.40E+16,0.96466,0.71072,0.27422,9.51E-04,2.44E-03,7.13E-04,6.17E-03
0.4009254,0.22107,8.63E+06,2.86E+01,3.34E+16,0.96619,0.71126,0.27365,9.87E-04,2.44E-03,7.12E-04,6.17E-03
0.4083416,0.22357,8.56E+06,2.79E+01,3.23E+16,0.96868,0.71213,0.27272,1.05E-03,2.44E-03,7.12E-04,6.17E-03
0.4157578,0.22607,8.48E+06,2.72E+01,3.12E+16,0.97101,0.71296,0.27183,1.12E-03,2.44E-03,7.11E-04,6.16E-03
0.4223383,0.2283,8.42E+06,2.66E+01,3.03E+16,0.97296,0.71366,0.27107,1.19E-03,2.45E-03,7.11E-04,6.16E-03
0.4275347,0.23006,8.37E+06,2.61E+01,2.96E+16,0.97443,0.71419,0.27048,1.24E-03,2.45E-03,7.10E-04,6.16E-03
0.4327312,0.23183,8.32E+06,2.56E+01,2.89E+16,0.97583,0.7147,0.26992,1.30E-03,2.45E-03,7.10E-04,6.16E-03
0.4378454,0.23358,8.27E+06,2.51E+01,2.82E+16,0.97715,0.71518,0.26938,1.36E-03,2.45E-03,7.10E-04,6.16E-03
0.4427371,0.23526,8.23E+06,2.47E+01,2.75E+16,0.97835,0.71563,0.26887,1.42E-03,2.45E-03,7.09E-04,6.15E-03
0.4476289,0.23694,8.18E+06,2.43E+01,2.69E+16,0.97951,0.71606,0.26838,1.49E-03,2.45E-03,7.09E-04,6.15E-03
0.4548617,0.23944,8.11E+06,2.36E+01,2.60E+16,0.98114,0.71667,0.26768,1.59E-03,2.45E-03,7.09E-04,6.15E-03
0.4620947,0.24195,8.04E+06,2.30E+01,2.51E+16,0.98266,0.71724,0.267,1.70E-03,2.45E-03,7.08E-04,6.15E-03
0.4669281,0.24364,8.00E+06,2.26E+01,2.45E+16,0.98363,0.71761,0.26655,1.78E-03,2.45E-03,7.08E-04,6.15E-03
0.4717616,0.24533,7.95E+06,2.22E+01,2.40E+16,0.98456,0.71797,0.26612,1.86E-03,2.45E-03,7.08E-04,6.15E-03
0.4766292,0.24705,7.91E+06,2.18E+01,2.34E+16,0.98546,0.71831,0.26569,1.95E-03,2.45E-03,7.08E-04,6.14E-03
0.4814968,0.24877,7.86E+06,2.14E+01,2.29E+16,0.98631,0.71864,0.26527,2.04E-03,2.45E-03,7.08E-04,6.14E-03
0.4864074,0.25051,7.82E+06,2.10E+01,2.23E+16,0.98714,0.71896,0.26486,2.13E-03,2.45E-03,7.07E-04,6.14E-03
0.491318,0.25226,7.78E+06,2.06E+01,2.18E+16,0.98794,0.71927,0.26445,2.23E-03,2.45E-03,7.07E-04,6.14E-03
0.5012358,0.25583,7.68E+06,1.98E+01,2.07E+16,0.98943,0.71986,0.26366,2.45E-03,2.45E-03,7.07E-04,6.14E-03
0.5112573,0.25947,7.59E+06,1.91E+01,1.97E+16,0.9908,0.72041,0.26289,2.67E-03,2.45E-03,7.06E-04,6.13E-03
