r,l,log10(n_eN_A),m,nu B8,nu Be7,nu F17,nu hep,nu N13,nu O15,nu pep,nu pp,P,rho,T,X_7Be,X_C12,X_H,X_He3,X_He4,X_N14,X_N16
0.809185916,0.99893946,-4.68E-07,0.991739785,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.36065E+13,0.077420322,1264236.112,1.07E-23,0.002180341,0.758232384,0.000101045,0.229078165,0.000631033,0.005491557
0.810168368,0.998938244,-4.58E-07,0.99183909,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.33892E+13,0.076679685,1256297.356,1.07E-23,0.002180266,0.758232238,0.000101046,0.229075834,0.000631037,0.005491561
0.811150821,0.99893701,-4.48E-07,0.991937643,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.31745E+13,0.075943043,1248380.555,1.07E-23,0.00218019,0.758232195,0.000101046,0.229073483,0.000631041,0.005491562
0.812133273,0.99893576,-4.37E-07,0.992035449,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.29624E+13,0.07521037,1240485.202,1.07E-23,0.002180115,0.75823225,0.000101047,0.229071117,0.000631045,0.005491561
0.813115726,0.998934494,-4.27E-07,0.992132513,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.27528E+13,0.074481637,1232610.791,1.07E-23,0.002180041,0.758232402,0.000101047,0.229068741,0.000631049,0.005491558
0.814098178,0.998933214,-4.15E-07,0.99222884,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.25456E+13,0.073756819,1224756.818,1.07E-23,0.002179969,0.758232648,0.000101047,0.22906636,0.000631052,0.005491553
0.815080631,0.99893192,-4.04E-07,0.992324435,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.23409E+13,0.07303589,1216922.778,1.07E-23,0.002179898,0.758232985,0.000101047,0.22906398,0.000631055,0.005491545
0.816063083,0.998930614,-3.92E-07,0.992419304,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.21387E+13,0.072318825,1209108.171,1.07E-23,0.002179828,0.758233412,0.000101047,0.229061604,0.000631058,0.005491535
0.817045536,0.998929296,-3.80E-07,0.992513451,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.19389E+13,0.071605599,1201312.499,1.07E-23,0.00217976,0.758233925,0.000101047,0.229059238,0.000631061,0.005491524
0.818027988,0.998927969,-3.67E-07,0.992606882,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.17415E+13,0.070896187,1193535.268,1.07E-23,0.002179695,0.758234522,0.000101046,0.229056886,0.000631063,0.00549151
0.81901044,0.998926633,-3.55E-07,0.9926996,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.15465E+13,0.070190567,1185775.988,1.07E-23,0.002179632,0.7582352,0.000101046,0.229054553,0.000631065,0.005491495
0.819992893,0.998925288,-3.42E-07,0.992791612,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.13538E+13,0.069488716,1178034.176,1.07E-23,0.002179571,0.758235957,0.000101046,0.229052242,0.000631068,0.005491477
0.820975345,0.998923937,-3.28E-07,0.992882922,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.11635E+13,0.06879061,1170309.355,1.07E-23,0.002179513,0.75823679,0.000101045,0.229049959,0.000631069,0.005491458
0.821957798,0.99892258,-3.15E-07,0.992973535,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.09755E+13,0.06809623,1162601.052,1.07E-23,0.002179458,0.758237697,0.000101044,0.229047706,0.000631071,0.005491438
0.82294025,0.998921219,-3.01E-07,0.993063456,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.07898E+13,0.067405553,1154908.804,1.07E-23,0.002179406,0.758238675,0.000101044,0.229045487,0.000631072,0.005491415
0.823922703,0.998919854,-2.87E-07,0.99315269,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.06064E+13,0.066718559,1147232.156,1.07E-23,0.002179357,0.758239722,0.000101043,0.229043307,0.000631073,0.005491391
0.824905155,0.998918486,-2.73E-07,0.99324124,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.04252E+13,0.066035228,1139570.66,1.07E-23,0.00217931,0.758240835,0.000101042,0.229041168,0.000631074,0.005491366
0.825887608,0.998917118,-2.59E-07,0.993329113,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.02463E+13,0.065355543,1131923.878,1.07E-23,0.002179268,0.758242012,0.000101041,0.229039075,0.000631075,0.005491339
0.82687006,0.998915749,-2.44E-07,0.993416312,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.00695E+13,0.064679483,1124291.383,1.07E-23,0.002179228,0.75824325,0.00010104,0.22903703,0.000631075,0.00549131
0.827852513,0.998914382,-2.30E-07,0.993502842,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,9.89501E+12,0.064007032,1116672.757,1.07E-23,0.002179192,0.758244546,0.000101039,0.229035036,0.000631076,0.00549128
0.828834965,0.998913016,-2.15E-07,0.993588709,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,9.72267E+12,0.063338172,1109067.592,1.07E-23,0.002179159,0.758245898,0.000101038,0.229033097,0.000631076,0.005491249
0.829817417,0.998911654,-2.00E-07,0.993673915,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,9.55248E+12,0.062672887,1101475.493,1.07E-23,0.00217913,0.758247304,0.000101036,0.229031216,0.000631075,0.005491217
0.83079987,0.998910296,-1.85E-07,0.993758467,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,9.38443E+12,0.062011161,1093896.077,1.07E-23,0.002179104,0.758248761,0.000101035,0.229029394,0.000631075,0.005491184
0.831782322,0.998908944,-1.70E-07,0.993842368,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,9.21851E+12,0.06135298,1086328.973,1.07E-23,0.002179082,0.758250266,0.000101034,0.229027635,0.000631074,0.005491149
0.832764775,0.998907598,-1.55E-07,0.993925622,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,9.05468E+12,0.060698329,1078773.822,1.07E-23,0.002179063,0.758251817,0.000101032,0.229025941,0.000631074,0.005491113
0.833747227,0.99890626,-1.40E-07,0.994008234,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,8.89294E+12,0.060047194,1071230.281,1.07E-23,0.002179047,0.758253411,0.000101031,0.229024315,0.000631073,0.005491077
0.83472968,0.99890493,-1.25E-07,0.994090209,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,8.73327E+12,0.059399562,1063698.016,1.07E-23,0.002179035,0.758255046,0.000101029,0.229022758,0.000631071,0.005491039
0.835712132,0.998903611,-1.09E-07,0.99417155,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,8.57564E+12,0.058755422,1056176.713,1.07E-23,0.002179027,0.75825672,0.000101028,0.229021272,0.00063107,0.005491
0.836694585,0.998902302,-9.41E-08,0.994252262,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,8.42004E+12,0.058114761,1048666.069,1.07E-23,0.002179021,0.758258429,0.000101026,0.22901986,0.000631069,0.005490961
0.837677037,0.998901005,-7.88E-08,0.994332349,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,8.26645E+12,0.057477569,1041165.797,1.07E-23,0.002179019,0.758260171,0.000101024,0.229018523,0.000631067,0.005490921
0.838659489,0.998899722,-6.35E-08,0.994411815,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,8.11485E+12,0.056843836,1033675.624,1.07E-23,0.00217902,0.758261944,0.000101023,0.229017263,0.000631065,0.00549088
0.839641942,0.998898452,-4.82E-08,0.994490663,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,7.96523E+12,0.056213552,1026195.296,1.07E-23,0.002179025,0.758263745,0.000101021,0.229016081,0.000631063,0.005490839
0.840624394,0.998897198,-3.29E-08,0.994568899,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,7.81757E+12,0.055586708,1018724.571,1.07E-23,0.002179032,0.758265571,0.000101019,0.229014978,0.000631061,0.005490796
0.841606847,0.998895959,-1.77E-08,0.994646525,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,7.67186E+12,0.054963297,1011263.227,1.07E-23,0.002179043,0.758267421,0.000101017,0.229013956,0.000631059,0.005490754
0.842589299,0.998894738,-2.61E-09,0.994723546,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,7.52806E+12,0.05434331,1003811.057,1.07E-23,0.002179056,0.758269291,0.000101016,0.229013016,0.000631056,0.005490711
0.843571752,0.998893536,1.24E-08,0.994799966,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,7.38618E+12,0.053726742,996367.87,1.07E-23,0.002179072,0.758271179,0.000101014,0.229012158,0.000631054,0.005490667
0.844554204,0.998892352,2.74E-08,0.994875788,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,7.24619E+12,0.053113586,988933.4945,1.07E-23,0.002179091,0.758273082,0.000101012,0.229011384,0.000631051,0.005490623
0.845536657,0.998891189,4.23E-08,0.994951015,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,7.10807E+12,0.052503836,981507.7749,1.07E-23,0.002179112,0.758274999,0.00010101,0.229010694,0.000631048,0.005490579
0.846519109,0.998890047,5.70E-08,0.995025652,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,6.97182E+12,0.051897489,974090.5738,1.07E-23,0.002179136,0.758276925,0.000101009,0.229010089,0.000631045,0.005490535
0.847501562,0.998888927,7.16E-08,0.995099703,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,6.8374E+12,0.05129454,966681.7716,1.07E-23,0.002179162,0.75827886,0.000101007,0.229009568,0.000631042,0.00549049
0.848484014,0.99888783,8.60E-08,0.99517317,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,6.70482E+12,0.050694985,959281.2668,1.07E-23,0.002179191,0.7582808,0.000101005,0.229009132,0.000631039,0.005490445
0.849466466,0.998886757,1.00E-07,0.995246056,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,6.57404E+12,0.050098823,951888.9762,1.07E-23,0.002179221,0.758282742,0.000101003,0.229008782,0.000631036,0.005490401
0.850448919,0.998885709,1.14E-07,0.995318367,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,6.44507E+12,0.04950605,944504.8351,1.07E-23,0.002179254,0.758284685,0.000101002,0.229008516,0.000631033,0.005490356
0.851431371,0.998884688,1.28E-07,0.995390103,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,6.31787E+12,0.048916666,937128.7972,1.07E-23,0.002179288,0.758286625,0.000101,0.229008336,0.00063103,0.005490311
0.852413824,0.998883692,1.42E-07,0.99546127,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,6.19244E+12,0.048330669,929760.835,1.07E-23,0.002179324,0.758288561,0.000100998,0.22900824,0.000631027,0.005490266
0.853396276,0.998882725,1.55E-07,0.99553187,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,6.06876E+12,0.04774806,922400.9397,1.07E-23,0.002179361,0.758290489,0.000100996,0.229008228,0.000631024,0.005490222
0.854378729,0.998881786,1.69E-07,0.995601906,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,5.94682E+12,0.047168839,915049.1214,1.07E-23,0.0021794,0.758292407,0.000100995,0.2290083,0.000631021,0.005490178
0.855361181,0.998880876,1.82E-07,0.995671381,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,5.82659E+12,0.046593007,907705.409,1.07E-23,0.00217944,0.758294313,0.000100993,0.229008455,0.000631017,0.005490134
0.856343634,0.998879996,1.94E-07,0.995740298,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,5.70808E+12,0.046020566,900369.8503,1.07E-23,0.002179481,0.758296203,0.000100992,0.229008691,0.000631014,0.00549009
0.857326086,0.998879147,2.07E-07,0.99580866,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,5.59125E+12,0.045451518,893042.5123,1.07E-23,0.002179523,0.758298077,0.00010099,0.229009008,0.000631011,0.005490047
0.858308539,0.99887833,2.19E-07,0.995876469,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,5.4761E+12,0.044885865,885723.4808,1.07E-23,0.002179565,0.75829993,0.000100989,0.229009405,0.000631008,0.005490004
0.859290991,0.998877545,2.31E-07,0.995943729,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,5.36262E+12,0.044323612,878412.8606,1.07E-23,0.002179608,0.75830176,0.000100987,0.22900988,0.000631005,0.005489962
0.860273443,0.998876794,2.43E-07,0.996010442,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,5.25078E+12,0.043764761,871110.7752,1.07E-23,0.002179652,0.758303565,0.000100986,0.229010432,0.000631001,0.00548992
0.861255896,0.998876076,2.54E-07,0.996076611,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,5.14058E+12,0.043209319,863817.3672,1.07E-23,0.002179696,0.758305343,0.000100985,0.229011059,0.000630998,0.005489879
0.862238348,0.998875393,2.65E-07,0.996142238,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,5.03199E+12,0.042657288,856532.7978,1.07E-23,0.00217974,0.75830709,0.000100983,0.22901176,0.000630995,0.005489839
0.863220801,0.998874745,2.76E-07,0.996207325,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.92502E+12,0.042108676,849257.2471,1.07E-23,0.002179784,0.758308805,0.000100982,0.229012532,0.000630992,0.005489799
0.864203253,0.998874132,2.86E-07,0.996271876,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.81964E+12,0.041563488,841990.9135,1.07E-23,0.002179828,0.758310484,0.000100981,0.229013375,0.000630989,0.00548976
0.865185706,0.998873556,2.96E-07,0.996335891,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.71583E+12,0.041021731,834734.014,1.07E-23,0.002179872,0.758312126,0.00010098,0.229014285,0.000630987,0.005489723
0.866168158,0.998873017,3.05E-07,0.996399373,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.61359E+12,0.040483411,827486.7838,1.07E-23,0.002179915,0.758313727,0.000100979,0.22901526,0.000630984,0.005489686
0.867150611,0.998872516,3.14E-07,0.996462325,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.51291E+12,0.039948537,820249.4762,1.07E-23,0.002179958,0.758315285,0.000100978,0.229016298,0.000630981,0.00548965
0.868133063,0.998872052,3.23E-07,0.996524749,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.41376E+12,0.039417115,813022.3626,1.07E-23,0.002179999,0.758316798,0.000100977,0.229017396,0.000630979,0.005489615
0.869115516,0.998871627,3.32E-07,0.996586645,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.31614E+12,0.038889155,805805.7318,1.07E-23,0.00218004,0.758318263,0.000100976,0.229018552,0.000630976,0.005489581
0.870097968,0.998871241,3.39E-07,0.996648017,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.22003E+12,0.038364664,798599.8903,1.07E-23,0.00218008,0.758319677,0.000100976,0.229019763,0.000630974,0.005489548
0.87108042,0.998870894,3.47E-07,0.996708865,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.12542E+12,0.037843653,791405.162,1.07E-23,0.002180119,0.758321038,0.000100975,0.229021026,0.000630972,0.005489517
0.872062873,0.998870588,3.54E-07,0.996769192,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,4.03229E+12,0.037326131,784221.8873,1.07E-23,0.002180157,0.758322344,0.000100974,0.229022338,0.00063097,0.005489487
0.873045325,0.998870321,3.61E-07,0.996828998,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.94064E+12,0.036812107,777050.4238,1.07E-23,0.002180193,0.758323591,0.000100974,0.229023695,0.000630968,0.005489458
0.874027778,0.998870095,3.67E-07,0.996888287,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.85045E+12,0.036301592,769891.1453,1.07E-23,0.002180228,0.758324778,0.000100973,0.229025094,0.000630966,0.00548943
0.87501023,0.99886991,3.73E-07,0.996947058,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.76171E+12,0.035794596,762744.4416,1.07E-23,0.002180261,0.758325901,0.000100973,0.229026532,0.000630964,0.005489404
0.875992683,0.998869765,3.78E-07,0.997005313,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.6744E+12,0.035291131,755610.7184,1.07E-23,0.002180292,0.758326959,0.000100973,0.229028005,0.000630963,0.00548938
0.876975135,0.998869663,3.83E-07,0.997063053,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.58852E+12,0.034791207,748490.3968,1.07E-23,0.002180322,0.758327949,0.000100973,0.229029509,0.000630961,0.005489357
0.877957588,0.998869601,3.87E-07,0.99712028,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.50404E+12,0.034294835,741383.9129,1.07E-23,0.00218035,0.758328868,0.000100973,0.229031041,0.00063096,0.005489336
0.87894004,0.998869582,3.91E-07,0.997176994,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.42096E+12,0.033802028,734291.7176,1.07E-23,0.002180376,0.758329713,0.000100973,0.229032595,0.000630959,0.005489316
0.879922492,0.998869604,3.95E-07,0.997233196,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.33927E+12,0.033312798,727214.2759,1.07E-23,0.0021804,0.758330483,0.000100973,0.229034169,0.000630958,0.005489298
0.880904945,0.998869669,3.98E-07,0.997288888,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.25895E+12,0.032827156,720152.0668,1.07E-23,0.002180421,0.758331174,0.000100973,0.229035757,0.000630957,0.005489282
0.881887397,0.998869775,4.00E-07,0.997344069,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.17999E+12,0.032345115,713105.5827,1.07E-23,0.002180441,0.758331784,0.000100973,0.229037355,0.000630957,0.005489268
0.88286985,0.998869924,4.02E-07,0.99739874,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.10238E+12,0.031866687,706075.3289,1.07E-23,0.002180459,0.758332312,0.000100973,0.229038958,0.000630956,0.005489256
0.883852302,0.998870114,4.04E-07,0.997452903,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,3.0261E+12,0.031391885,699061.8223,1.07E-23,0.002180474,0.758332757,0.000100974,0.229040563,0.000630956,0.005489246
0.884834755,0.998870347,4.05E-07,0.997506556,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.95114E+12,0.030920721,692065.5871,1.07E-23,0.002180488,0.758333123,0.000100974,0.229042164,0.000630956,0.005489237
0.885817207,0.998870621,4.05E-07,0.997559702,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.8775E+12,0.030453208,685087.1492,1.07E-23,0.002180499,0.758333412,0.000100975,0.229043757,0.000630956,0.005489231
0.88679966,0.998870937,4.05E-07,0.997612339,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.80515E+12,0.029989356,678127.0319,1.07E-23,0.002180508,0.758333625,0.000100975,0.229045338,0.000630956,0.005489226
0.887782112,0.998871295,4.05E-07,0.997664467,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.73409E+12,0.029529176,671185.7507,1.07E-23,0.002180514,0.758333765,0.000100976,0.229046903,0.000630957,0.005489222
0.888764565,0.998871695,4.03E-07,0.997716088,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.66431E+12,0.029072677,664263.809,1.07E-23,0.002180519,0.758333833,0.000100976,0.229048448,0.000630957,0.005489221
0.889747017,0.998872135,4.02E-07,0.9977672,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.59578E+12,0.028619866,657361.6941,1.07E-23,0.002180521,0.758333833,0.000100977,0.229049968,0.000630958,0.005489221
0.890729469,0.998872616,4.00E-07,0.997817803,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.5285E+12,0.028170752,650479.8733,1.07E-23,0.002180521,0.758333765,0.000100978,0.229051462,0.000630958,0.005489222
0.891711922,0.998873138,3.97E-07,0.997867898,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.46246E+12,0.027725336,643618.7902,1.07E-23,0.00218052,0.758333631,0.000100979,0.229052925,0.000630959,0.005489225
0.892694374,0.9988737,3.94E-07,0.997917483,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.39763E+12,0.027283624,636778.8616,1.07E-23,0.002180516,0.758333435,0.00010098,0.229054353,0.00063096,0.00548923
0.893676827,0.998874302,3.91E-07,0.997966558,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.33402E+12,0.026845615,629960.4742,1.07E-23,0.00218051,0.758333178,0.000100981,0.229055745,0.000630962,0.005489236
0.894659279,0.998874943,3.87E-07,0.998015123,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.2716E+12,0.026411309,623163.9825,1.07E-23,0.002180502,0.758332862,0.000100982,0.229057096,0.000630963,0.005489243
0.895641732,0.998875623,3.82E-07,0.998063176,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.21036E+12,0.025980702,616389.7053,1.07E-23,0.002180492,0.758332489,0.000100983,0.229058404,0.000630964,0.005489251
0.896624184,0.99887634,3.77E-07,0.998110717,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.15029E+12,0.025553789,609637.9245,1.07E-23,0.002180481,0.758332061,0.000100984,0.229059666,0.000630966,0.005489261
0.897606637,0.998877096,3.72E-07,0.998157744,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.09137E+12,0.025130564,602908.8824,1.07E-23,0.002180468,0.758331581,0.000100985,0.22906088,0.000630967,0.005489272
0.898589089,0.998877888,3.65E-07,0.998204257,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,2.03359E+12,0.024711016,596202.7804,1.07E-23,0.002180453,0.75833105,0.000100986,0.229062043,0.000630969,0.005489284
0.899571542,0.998878717,3.59E-07,0.998250254,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.97693E+12,0.024295134,589519.7773,1.07E-23,0.002180437,0.758330471,0.000100988,0.229063153,0.000630971,0.005489298
0.900553994,0.99887958,3.52E-07,0.998295734,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.92139E+12,0.023882905,582859.988,1.07E-23,0.002180419,0.758329845,0.000100989,0.229064208,0.000630973,0.005489312
0.901536446,0.998880479,3.45E-07,0.998340695,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.86694E+12,0.023474312,576223.4829,1.07E-23,0.0021804,0.758329174,0.00010099,0.229065206,0.000630975,0.005489328
0.902518899,0.998881411,3.37E-07,0.998385136,2.29E-19,1.44E-16,6.37E-19,3.41E-10,2.90E-15,2.67E-21,2.01E-09,6.67E-08,1.81358E+12,0.023069338,569610.2869,1.07E-23,0.002180379,0.758328461,0.000100991,0.229066145,0.000630977,0.005489344
